Kod 	Klartext
228004 	Stigsjö
228005 	Viksjö
228006 	Säbrå
228007 	Hemsö
228101 	Gustav adolf
228102 	Skönsmon
228103 	Skön
228104 	Alnö
228105 	Sättna
228106 	Selånger
228107 	Stöde
228108 	Tuna
228109 	Attmar
228110 	Njurunda
228111 	Indal
228112 	Holm
228113 	Liden
228200 	Gudmundrå
228201 	Gudmundrå
228202 	Nora
228203 	Skog
228204 	Nordingrå
228205 	Vibyggerå
228206 	Ullånger
228207 	Bjärtrå
228208 	Styrnäs
228209 	Dal
228210 	Torsåker
228211 	Ytterlännäs
228301 	Sollefteå
228302 	Multrå
228303 	Graninge
228304 	Långsele
228305 	Ed
228306 	Resele
228307 	Helgum
228308 	Ådals-liden
228309 	Junsele
228310 	Gålsjö f d bruksförs.
228311 	Boteå utom gålsjö
228312 	Överlännäs
228313 	Sånga
228314 	Edsele
228315 	Ramsele
228400 	Örnsköldsvik
228401 	Örnsköldsvik
228402 	Arnäs
228403 	Solbergs kbfd
228404 	Anundsjö kbfd
228405 	Skorped
228406 	Sidensjö
228407 	Nätra
228408 	Själevad
228409 	Mo
228410 	Grundsunda
228411 	Gideå
228412 	Björna
228413 	Trehörningsjö
230100 	Fors
230101 	Fors
230201 	Hällesjö
230202 	Håsjö
230300 	Ragunda
230301 	Ragunda
230302 	Fors
230303 	Borgvattnet
230304 	Stugun
230401 	Borgvattnet
230402 	Stugun
230501 	Bräcke
230502 	Nyhem
230503 	Hällesjö
230504 	Håsjö
230505 	Sundsjö
230506 	Revsund
230507 	Bodsjö
230601 	Sundsjö
230602 	Revsund
230603 	Bodsjö
230701 	Hackås
230702 	Sunne
230703 	Näs
230801 	Lockne
230802 	Marieby
230803 	Brunflo
230901 	Rödön
230902 	Näskott
230903 	Aspås
230904 	Ås
230905 	Laxsjö
230906 	Föllinge
230907 	Hotagen
230908 	Offerdals kbfd
230909 	Rönnöfors kbfd
230910 	Alsen
231001 	Kyrkås
231002 	Lit
231003 	Häggenås
231100 	Häggenås
231201 	Gåxsjö
231202 	Hammerdal
231301 	Ström
231302 	Alanäs
231303 	Gåxsjö
231304 	Hammerdal
231305 	Frostviken
231306 	Fjällsjö
231307 	Bodum
231308 	Tåsjö
231400 	Frostviken
231401 	Frostviken
231500 	Hotagen
231501 	Hotagen
231601 	Laxsjö
231602 	Föllinge
231603 	Hotagen
231701 	Offerdals kbfd
231702 	Rönnöfors kbfd
231800 	Alsen
231801 	Alsen
231901 	Mattmar
231902 	Mörsil
232000 	Kall
232001 	Kall
232100 	Åre
232101 	Åre
232102 	Mattmar
232103 	Mörsil
232104 	Kall
232105 	Undersåker
232106 	Hallen
232107 	Marby
232200 	Undersåker
232201 	Undersåker
232301 	Hallen
232302 	Marby
232303 	Norderö
232401 	Oviken
232402 	Myssjö
232501 	Storsjö
232502 	Åsarne
232503 	Klövsjö
232600 	Berg
232601 	Berg
232602 	Hackås
232603 	Oviken
232604 	Myssjö
232605 	Storsjö
232606 	Åsarne
232607 	Klövsjö
232608 	Rätan
232700 	Rätan
232701 	Rätan
232801 	Vemdalen
232802 	Hede
232901 	Ljusnedal
232902 	Tännäs
233001 	Linsell
233002 	Sveg
233003 	Älvros
233101 	Överhogdal
233102 	Ytterhogdal
233103 	Ängersjö
233200 	Lillhärdal
233201 	Lillhärdal
236000 	Frösö
236001 	Frösö
236100 	Sveg
236101 	Sveg
236102 	Linsell
236103 	Älvros
236104 	Vemdalen
236105 	Hede
236106 	Ljusnedal
236107 	Tännäs
236108 	Överhogdal
236109 	Ytterhogdal
236110 	Ängersjö
236111 	Lillhärdal
238000 	Östersund
238001 	Östersund
238002 	Frösö
238003 	Sunne
238004 	Näs
238005 	Lockne
238006 	Marieby
238007 	Brunflo
238008 	Kyrkås
238009 	Lit
238010 	Häggenås
238011 	Norderö
240101 	Norrfors kbfd
240102 	Nordmalings kbfd
240200 	Hörnefors
240201 	Hörnefors
240300 	Bjurholm
240301 	Bjurholm
240401 	Vindeln
240402 	Åmsele
240500 	Vännäsbygdens kbfd
240501 	Vännäsbygdens kbfd
240601 	Teg
240602 	Tavelsjö
240603 	Teg
240701 	Sävars övre kbfd
240702 	Sävars nedre kbfd
240800 	Holmön
240801 	Holmön
240901 	Bygdeå kbfd
240902 	Överklintens kbfd
240903 	Robertsfors
240904 	Nysätra
241000 	Nysätra
241001 	Nysätra
241100 	Lövånger
241101 	Lövånger
241201 	Burträsk
241202 	Kalvträsk
241300 	Bureå
241401 	Skellefteå landsförs.
241402 	Boliden
241403 	Kågedalen
241501 	Byske
241502 	Fällfors
241600 	Jörn
241701 	Bastuträsks kbfd
241702 	Norsjö kbfd
241703 	Malå
241800 	Malå
241801 	Malå
241900 	Örträsk
241901 	Örträsk
242001 	Lycksele
242002 	Björksele
242101 	Stensele kbfd
242102 	Umnäs kbfd
242103 	Tärna
242201 	Sorsele
242202 	Gargnäs
242300 	Tärna
242301 	Tärna
242401 	Saxnäs kbfd
242402 	Vilhelmina kbfd
242403 	Vilhelmina kbfd
242404 	Saxnäs kbfd
242501 	Dorotea
242502 	Risbäck
242700 	Fredrika
242701 	Fredrika
246000 	Vännäs centralort kbfd
246001 	Vännäs centralort kbfd
246002 	Vännäsbygdens kbfd
246003 	Bjurholm
246100 	Holmsund
246101 	Holmsund
246200 	Vilhelmina kbfd
246201 	Vilhelmina kbfd
246202 	Dikanäs kbfd
246203 	Vilhelmina kbfd
246204 	Saxnäs kbfd
246300 	Åsele
246301 	Åsele
246302 	Dorotea
246303 	Risbäck
246304 	Fredrika
248000 	Ålidhem
248001 	Ålidhem
248002 	Umeå landsförs.
248003 	Tavelsjö
248004 	Teg
248005 	Ålidhem
248006 	Holmsund
248007 	Hörnefors
248008 	Sävars övre kbfd
248009 	Sävars nedre kbfd
248010 	Holmön
248100 	Lycksele
248101 	Lycksele
248103 	Björksele
248104 	Örträsk
248201 	Sankt olov
248202 	Sankt örjan
248203 	Bureå
248204 	Skellefteå landsförs.
248205 	Boliden
248206 	Kågedalen
248207 	Byske
248208 	Fällfors
248209 	Jörn
248210 	Lövånger
248211 	Burträsk
248212 	Kalvträsk
250100 	Hortlax
250201 	Piteå kbfd
250202 	Markbygdens kbfd
250300 	Norrfjärden
250400 	Älvsby
250401 	Älvsby
250501 	Glommersträsks kbfd
250502 	Arvidsjaurs kbfd
250601 	Södra bergnäs kbfd
250602 	Arjeplogs kbfd
250700 	Nederluleå
250701 	Nederluleå
250800 	Överluleå
250900 	Edefors
250901 	Edefors
251001 	Jokkmokks kbfd
251002 	Jokkmokks kbfd
251003 	Porjus
251004 	Porjus
251005 	Vuollerim
251101 	Gunnarsbyn
251102 	Råneå
251201 	Töre kbfd
251202 	Morjärvs kbfd
251301 	Överkalix kbfd
251302 	Överkalix kbfd
251400 	Nederkalix
251401 	Nederkalix
251402 	Töre kbfd
251403 	Morjärvs kbfd
251501 	Nedertorneå-haparanda
251502 	Nedertorneå-haparanda
251600 	Karl gustav
251700 	Hietaniemi
251701 	Hietaniemi
251801 	Övertorneå
251802 	Svanstein
251803 	Hietaniemi
251900 	Korpilombolo
251901 	Korpilombolo
252000 	Tärendö
252001 	Tärendö
252101 	Pajala
252102 	Pajala
252103 	Muonionalusta
252104 	Korpilombolo
252105 	Tärendö
252106 	Junosuando
252200 	Junosuando
252201 	Junosuando
252301 	Gällivare kbfd
252302 	Malmberget
252303 	Nilivaara
252304 	Hakkas
252305 	Nilivaara
252306 	Malmberget
252400 	Karesuando
252401 	Karesuando
256000 	Älvsby
256001 	Älvsby
256002 	Älvsby
258000 	Örnäset
258001 	Luleå domkyrkoförs.
258002 	Örnäset
258003 	Nederluleå
258004 	Råneå
258100 	Piteå stadsförs
258101 	Piteå stadsförs
258102 	Hortlax
258103 	Piteå kbfd
258104 	Markbygdens kbfd
258105 	Norrfjärden
258200 	Överluleå
258201 	Överluleå
258202 	Gunnarsbyn
258203 	Edefors
258300 	Nedertorneå-haparanda
258301 	Nedertorneå-haparanda
258302 	Nedertorneå-haparanda
258303 	Nedertorneå-haparanda
258304 	Karl gustav
258401 	Jukkasjärvi
258402 	Vittangi
258403 	Karesuando
5 	Västsvenska sjukvårdsregionen (inklusive hela halland)
999999 	Utländsk boendeort
